volume,dihedral,scissors_angle,p1-p2,p2-pro,p2-sensor,p1-sensor,p1-pro,sensor-pro
67.875,-14.44333163349686,56.30927478909428,11.889208957082284,10.536412225249034,11.649624528426893,9.613375292835322,13.318879323748344,10.166880070698932
67.875,-15.758420917158611,57.65750012430477,11.858857904011264,10.788811581026806,11.594671775002972,9.723570863884804,13.196569408751015,10.126687403766317
76.25,-12.36406070518292,57.07697508874004,12.034339498636069,11.00384509998976,11.88445910656431,9.75689700853624,13.222908955866998,9.90940144618095
63.5,-12.012050954626618,57.71663829078389,11.747689067996856,10.35031440061718,11.41814346389088,10.474992278597504,13.244697266087584,9.984844294742388
65.0,-15.43221471314983,57.66499443539357,11.911714452961473,11.421562144028488,12.098579523064364,9.802848978729518,12.744251592580982,10.10153713681697
58.5,-15.083607933942243,55.75474038773864,11.828640990421476,10.493529870539223,11.762475225849284,9.265314854684895,12.908522924508809,10.140182720761889
65.125,-10.56898246306366,57.34165835512867,12.100202608869012,10.78363863231363,11.607364272029894,9.73846972651517,12.993485872260091,9.922545858939806
52.5,-13.548010573129469,57.990336107033805,11.95033250244101,10.474151762740156,11.931625880292032,9.7769040791143,12.7933810227956,10.074338529599292
61.125,-14.176933406342163,57.538041037865696,11.818213352193457,11.03301106802346,11.640159818688684,9.995799122836583,13.136374056659166,9.746685438106224
58.0,-14.221277479885211,58.080706438017145,11.86477738252465,11.21406040586713,11.854789440795154,9.796317520124834,13.234890158803076,10.124736507799486
68.125,-12.4709037245396,57.88110693135332,11.883128121644049,11.439099232348228,11.49866308143887,9.773339914265623,14.062735373185802,10.616739846685144
47.5,-12.567310927708744,58.00421998099584,11.88910427178389,11.644779505396508,11.725388251121812,9.936986835819836,13.77005521152869,10.116373278424083
69.125,-14.183162349981366,57.73986694842038,11.694613114471416,11.17842730512192,11.339124094752153,9.657013697017565,13.335877321871012,10.407370562202267
73.125,-12.354681943999044,55.773983493453365,12.004502169195002,10.573527217563196,11.867978292558645,9.527542515232426,12.781966601057585,10.073858833113436
67.75,-14.126981278774512,56.12758251319641,12.08168424078372,10.716270666328697,12.017908321747582,9.82823014722088,13.236897709075468,10.277183592112069
56.0,-13.522527746844824,56.61628002675028,11.936344405703595,10.979748491410351,11.97946992701922,9.754555454702494,12.720920571792234,9.806256285645215
58.375,-13.296219957378351,56.91875110378236,11.800455231993624,10.63492920240227,11.981945430553989,9.732753890909892,13.007296258893383,9.92581752310722
66.5,-14.691406634309914,56.02899713021271,11.859815940033744,10.689494783005127,11.549224985126164,9.46582108069335,12.580973625956764,9.684075649282525
63.5,-13.175488121340909,57.01066788765325,11.731706992919856,10.308555002347838,11.738498433520569,9.701153936380472,12.657589239369685,9.871456106377336
56.25,-13.220914648220242,56.70962124821487,12.02593013598582,10.79146915494508,11.605210831114237,10.25270693848654,13.168033762159764,9.602009943074371
55.125,-12.750665326737677,58.97537337054343,11.876205087954215,10.855973190962596,11.725146554618169,9.97391078182098,13.47512346651959,9.874791445021598
56.875,-16.16826127717372,59.21524785420044,11.794954972658449,10.287287065165511,11.998247982535348,9.945292094742095,12.588684071259522,9.547101250708582
58.75,-14.316445894707968,56.96239044932623,11.948167276752184,10.702093421623587,11.781058484770798,9.315658853445711,13.140971785887146,10.314136736110148
63.125,-14.497053810139857,57.98793557833066,12.000273776754936,10.61723224380808,11.74672349539139,9.981052980452558,13.200607329878652,9.49737890626866
59.75,-14.803815412278428,55.94225582375651,11.506136728958618,10.584752536381853,11.771564652818116,9.72976093827542,12.832657437400124,9.69980046185737
45.625,-16.695127615726342,57.55483817388361,11.673006896154444,11.11682364762373,11.48010557294076,9.906234478844302,13.510512273147896,10.378648349257444
67.125,-14.633747796962506,56.75742369087959,11.537218900404785,11.423936061119203,11.664552505444547,9.930116418594062,13.384997611266998,9.714942502136402
60.5,-15.91979902813422,56.68548572916581,12.046960158463406,10.898337668143444,11.795122377518714,10.061541683745476,13.030233854768904,9.515786027192036
61.0,-14.69417371634988,58.72936960961797,11.739790168166644,10.154564544689284,11.82929613194471,10.165921083662816,12.62988782981827,9.204459311665
57.5,-13.961781532524622,57.22839518493759,11.322272576934312,10.609053874486564,11.878189995131397,9.649773254396854,12.50427678837879,9.47675174594023
